Platform,Publisher,GoodsSold,GoodsName,Campaign_ID,CampaignName,PlatAccountNbr,CampaignDate,AmountSpent,PlatBResult,PlatValue,Impressions,Clicks,LPViews,LPViewCost,Leads,LeadCost,LinkClicks,FulfillmentOrders,FulfillmentRevenue
Google,PUB_7d2deba6,Alpha Group,KO,77-64874-265,Prospecting_Premium_May22,ACCT-6302020475,2024-08-01,0.0,0,0.0,2,0,0,0,0,0,0,0,0.0
Google,PUB_7d2deba6,Alpha Group,KO,CAM-2EJX5TD4,Awareness_Special_Jun24,ACCT-6302020475,2024-07-11,0.0,0,0.0,2,0,0,0,0,0,0,0,0.0
Google,PUB_7d2deba6,Alpha Group,KO,CAM-K1J6FP8H,Conversion_Seasonal_Q422,ACCT-6302020475,2024-06-04,4.88,0,0.0,56,4,0,0,0,0,0,0,0.0
Google,PUB_7d2deba6,Alpha Group,KO,CAM-K1J6FP8H,Conversion_Seasonal_Q422,ACCT-6302020475,2024-11-01,0.32,0,0.0,61,2,0,0,0,0,0,0,0.0
Google,PUB_7d2deba6,Alpha Group,KO,CMPN-6727-13,Prospecting_Value_Dec23,279-725-7643,2024-07-05,60.88,13,150.0,177,60,0,0,0,0,0,2,30.0
Google,PUB_7d2deba6,Alpha Group,KO,CMPN-6727-13,Prospecting_Value_Dec23,279-725-7643,2024-06-29,31.02,3,36.0,101,29,0,0,0,0,0,2,30.0
Google,PUB_7d2deba6,Alpha Group,KO,CMPN-1872-60,Retargeting_Seasonal_Feb24,279-725-7643,2024-06-18,135.27,9,108.58,5627,71,0,0,0,0,0,1,15.0
Google,PUB_7d2deba6,Alpha Group,KO,CMPN-1872-60,Retargeting_Seasonal_Feb24,279-725-7643,2024-10-12,111.67,37,440.19,7259,183,0,0,0,0,0,6,90.0
Google,PUB_7d2deba6,Alpha Group,KO,57-40903-495,Retargeting_Value_Feb22,ACCT-6302020475,2024-11-21,6.98,1,12.0,46,2,0,0,0,0,0,0,0.0
Google,PUB_7d2deba6,Alpha Group,KO,CAM-NB74X2EK,Engagement_Seasonal_Q422,ACCT-6302020475,2024-02-06,1.92,0,0.0,2,1,0,0,0,0,0,0,0.0
Google,PUB_7d2deba6,Alpha Group,KO,CAM-NB74X2EK,Engagement_Seasonal_Q422,ACCT-6302020475,2024-05-25,0.0,0,0.0,1,0,0,0,0,0,0,0,0.0
Google,PUB_7d2deba6,Alpha Group,KO,CMPN-3273-70,Retargeting_Seasonal_Q324,ACCT-6302020475,2024-09-13,148.04,0,0.0,836,94,0,0,0,0,0,0,0.0
Google,PUB_7d2deba6,Alpha Group,KO,CMPN-3273-70,Retargeting_Seasonal_Q324,ACCT-6302020475,2024-08-29,151.31,0,0.0,935,109,0,0,0,0,0,0,0.0
Google,PUB_7d2deba6,Alpha Group,KO,CMPN-3273-70,Retargeting_Seasonal_Q324,ACCT-6302020475,2024-06-19,229.7,0,0.0,1214,156,0,0,0,0,0,0,0.0
Google,PUB_7d2deba6,Alpha Group,KO,CMPN-3273-70,Brand_General_Jan22,ACCT-6302020475,2024-01-07,91.6,0,0.0,380,48,0,0,0,0,0,0,0.0
Google,PUB_9defa23b,Alpha Group,FMX,CMPN-1086-20,Prospecting_Value_Q322,170-583-1519,2023-12-02,330.74,0,0.0,1265,198,0,0,0,0,0,0,0.0
Google,PUB_9defa23b,Alpha Group,FMX,CMPN-1086-20,Prospecting_Value_Q322,170-583-1519,2024-03-27,329.0,0,0.0,1268,207,0,0,0,0,0,0,0.0
Google,PUB_346ff32e,Alpha Group,WJ,CAM-J4T0SEKK,Awareness_Special_Oct24,ACCT-4779649389,2024-02-21,8.78,0,0.0,47,11,0,0,0,0,0,0,0.0
Google,PUB_346ff32e,Alpha Group,WJ,CAM-J4T0SEKK,Awareness_Special_Oct24,ACCT-4779649389,2024-08-26,6.82,0,0.0,14,7,0,0,0,0,0,0,0.0
Google,PUB_346ff32e,Alpha Group,RC,CAM-IXWC4RTW,Prospecting_Special_Apr24,ACCT-4779649389,2024-08-21,0.91,0,0.0,19,2,0,0,0,0,0,0,0.0
Google,PUB_346ff32e,Alpha Group,RC,CAM-IXWC4RTW,Prospecting_Special_Apr24,ACCT-4779649389,2024-03-06,2.27,0,0.0,17,3,0,0,0,0,0,0,0.0
Google,PUB_346ff32e,Alpha Group,RC,CAM-IXWC4RTW,Prospecting_Special_Apr24,ACCT-4779649389,2024-02-23,0.92,0,0.0,20,1,0,0,0,0,0,0,0.0
Google,PUB_346ff32e,Alpha Group,RC,CAM-IXWC4RTW,Prospecting_Special_Apr24,ACCT-4779649389,2024-04-04,8.22,0,0.0,24,10,0,0,0,0,0,0,0.0
Google,PUB_346ff32e,Alpha Group,RC,CAM-IXWC4RTW,Prospecting_Special_Apr24,ACCT-4779649389,2023-12-15,6.54,0,0.0,33,9,0,0,0,0,0,0,0.0
Google,PUB_346ff32e,Alpha Group,NRI,40-28818-398,Retargeting_Seasonal_Nov23,ACCT-0981819319,2024-10-06,49.32,10,220.0,223,22,0,0,0,0,0,0,0.0
Google,PUB_346ff32e,Alpha Group,NRI,40-28818-398,Retargeting_Seasonal_Nov23,ACCT-0981819319,2024-05-17,20.39,4,78.0,116,11,0,0,0,0,0,0,0.0
Google,PUB_346ff32e,Alpha Group,NRI,CMPN-1025-88,Prospecting_Seasonal_Jun24,ACCT-0981819319,2024-10-05,24.83,4,68.0,69,15,0,0,0,0,0,7,178.0
Google,PUB_346ff32e,Alpha Group,NRI,CMPN-1025-88,Prospecting_Seasonal_Jun24,ACCT-0981819319,2024-11-15,67.3,5,96.5,124,29,0,0,0,0,0,9,216.0
Google,PUB_346ff32e,Alpha Group,NRI,CMPN-1025-88,Prospecting_Seasonal_Jun24,ACCT-0981819319,2024-10-31,27.48,3,87.99,63,11,0,0,0,0,0,6,174.0
Google,PUB_346ff32e,Alpha Group,NRI,CMPN-1025-88,Prospecting_Seasonal_Jun24,ACCT-0981819319,2024-01-25,64.19,8,219.0,142,36,0,0,0,0,0,7,223.0
Google,PUB_346ff32e,Alpha Group,CM,CMPN-4941-83,Prospecting_General_Q422,874-123-5888,2024-03-06,16.19,0,0.0,38,12,0,0,0,0,0,0,0.0
Google,PUB_346ff32e,Alpha Group,CM,CMPN-4068-95,Brand_Premium_May24,874-123-5888,2024-06-23,37.89,0,0.0,13,8,0,0,0,0,0,0,0.0
Google,PUB_346ff32e,Alpha Group,CM,CMPN-4068-95,Brand_Premium_May24,874-123-5888,2024-02-02,2.8,0,0.0,2,1,0,0,0,0,0,0,0.0
Google,PUB_346ff32e,Alpha Group,CM,CMPN-4068-95,Brand_Premium_May24,874-123-5888,2024-09-13,39.48,0,0.0,23,9,0,0,0,0,0,0,0.0
Google,PUB_346ff32e,Alpha Group,EJ,20-78614-469,Awareness_Premium_Apr22,ACCT-6558232971,2024-02-13,485.64,1,0.0,313,61,0,0,0,0,0,0,0.0
Google,PUB_346ff32e,Alpha Group,ZN,20-78614-469,Prospecting_General_Feb22,ACCT-6558232971,2024-05-10,470.92,0,0.0,175,40,0,0,0,0,0,0,0.0
Google,PUB_346ff32e,Alpha Group,ZN,20-78614-469,Prospecting_General_Feb22,ACCT-6558232971,2024-11-06,116.61,0,0.0,210,46,0,0,0,0,0,0,0.0
Google,PUB_346ff32e,Alpha Group,ZN,20-78614-469,Prospecting_General_Feb22,ACCT-6558232971,2024-06-16,11.33,0,0.0,35,8,0,0,0,0,0,0,0.0
Google,PUB_346ff32e,Alpha Group,ZN,20-78614-469,Prospecting_General_Feb22,ACCT-6558232971,2024-04-25,429.06,1,0.0,181,51,0,0,0,0,0,0,0.0
Google,PUB_346ff32e,Alpha Group,BS,CAM-8T2SA5BN,Retargeting_Seasonal_Dec23,ACCT-6558232971,2024-08-20,200.73,0,0.0,29,11,0,0,0,0,0,0,0.0
Google,PUB_346ff32e,Alpha Group,BS,CAM-8T2SA5BN,Retargeting_Seasonal_Dec23,ACCT-6558232971,2024-07-12,92.28,0,0.0,28,7,0,0,0,0,0,0,0.0
Google,PUB_346ff32e,Alpha Group,BS,CAM-8T2SA5BN,Retargeting_Seasonal_Dec23,ACCT-6558232971,2024-03-16,95.81,0,0.0,21,5,0,0,0,0,0,0,0.0
Google,PUB_346ff32e,Alpha Group,BS,CAM-8T2SA5BN,Retargeting_Seasonal_Dec23,ACCT-6558232971,2024-09-03,107.14,0,0.0,31,7,0,0,0,0,0,0,0.0
Google,PUB_346ff32e,Alpha Group,BS,CAM-8T2SA5BN,Retargeting_Seasonal_Dec23,ACCT-6558232971,2024-04-29,148.42,0,0.0,27,7,0,0,0,0,0,0,0.0
Google,PUB_346ff32e,Alpha Group,DEM,CMPN-5155-12,Awareness_Premium_Jun24,ACCT-6558232971,2024-03-11,472.98,0,0.0,53,23,0,0,0,0,0,0,0.0
Google,PUB_346ff32e,Alpha Group,DEM,CMPN-5155-12,Awareness_Premium_Jun24,ACCT-6558232971,2024-05-29,286.1,0,0.0,51,14,0,0,0,0,0,0,0.0
Google,PUB_346ff32e,Alpha Group,PUS,CMPN-2106-54,Engagement_Seasonal_Q324,ACCT-6558232971,2024-02-02,107.79,0,0.0,11,4,0,0,0,0,0,0,0.0
Google,PUB_346ff32e,Alpha Group,RS,CMPN-2106-54,Conversion_Value_Mar23,ACCT-6558232971,2024-06-19,40.58,0,0.0,6,1,0,0,0,0,0,0,0.0
Google,PUB_346ff32e,Alpha Group,RS,CMPN-2106-54,Conversion_Value_Mar23,ACCT-6558232971,2024-06-22,19.26,0,0.0,4,1,0,0,0,0,0,0,0.0
Google,PUB_346ff32e,Alpha Group,QJJ,CAM-0W10LBT3,Awareness_Special_Apr24,ACCT-4779649389,2024-05-25,12.05,0,0.0,59,14,0,0,0,0,0,0,0.0
Google,PUB_346ff32e,Alpha Group,QJJ,CAM-0W10LBT3,Awareness_Special_Apr24,ACCT-4779649389,2024-10-25,8.23,0,0.0,40,9,0,0,0,0,0,0,0.0
Google,PUB_346ff32e,Alpha Group,BZ,CAM-3Y9RGEZ7,Conversion_Value_Jan22,ACCT-4779649389,2024-07-10,16.91,0,0.0,129,23,0,0,0,0,0,0,0.0
Google,PUB_346ff32e,Alpha Group,BZ,CAM-3Y9RGEZ7,Conversion_Value_Jan22,ACCT-4779649389,2024-06-26,7.94,0,0.0,88,12,0,0,0,0,0,0,0.0
Google,PUB_346ff32e,Alpha Group,BZ,CAM-3Y9RGEZ7,Conversion_Value_Jan22,ACCT-4779649389,2024-01-21,11.85,0,0.0,72,16,0,0,0,0,0,0,0.0
Google,PUB_346ff32e,Alpha Group,BZ,CAM-3Y9RGEZ7,Conversion_Value_Jan22,ACCT-4779649389,2024-07-19,15.72,2,1.5,151,22,0,0,0,0,0,0,0.0
Google,PUB_346ff32e,Alpha Group,BZ,CAM-3Y9RGEZ7,Conversion_Value_Jan22,ACCT-4779649389,2024-08-06,10.34,1,1.0,140,15,0,0,0,0,0,0,0.0
Google,PUB_346ff32e,Alpha Group,BZ,CAM-3Y9RGEZ7,Conversion_Value_Jan22,ACCT-4779649389,2024-06-14,28.51,3,3.0,236,40,0,0,0,0,0,0,0.0
Google,PUB_346ff32e,Alpha Group,BZ,CAM-3Y9RGEZ7,Conversion_Value_Jan22,ACCT-4779649389,2024-08-17,18.27,2,2.0,146,26,0,0,0,0,0,0,0.0
Google,PUB_346ff32e,Alpha Group,BZ,CAM-3Y9RGEZ7,Conversion_Value_Jan22,ACCT-4779649389,2024-07-07,21.93,0,0.0,163,30,0,0,0,0,0,0,0.0
Google,PUB_346ff32e,Alpha Group,CM,CAM-KBHB7S9T,Awareness_Premium_Jun24,874-123-5888,2023-12-21,7.2,0,0.0,17,7,0,0,0,0,0,0,0.0
Google,PUB_346ff32e,Alpha Group,CM,CMPN-1599-92,Brand_Special_Jun23,874-123-5888,2023-12-12,41.23,1,19.95,36,11,0,0,0,0,0,0,0.0
Google,PUB_346ff32e,Alpha Group,CM,CMPN-1599-92,Brand_Special_Jun23,874-123-5888,2023-12-24,23.54,0,0.0,18,7,0,0,0,0,0,0,0.0
Google,PUB_346ff32e,Alpha Group,WX,CAM-K5BXJ2PO,Awareness_Seasonal_Jun24,ACCT-4779649389,2024-10-19,4.39,0,0.0,27,7,0,0,0,0,0,0,0.0
Google,PUB_346ff32e,Alpha Group,WX,CAM-K5BXJ2PO,Awareness_Seasonal_Jun24,ACCT-4779649389,2024-06-17,6.56,0,0.0,22,9,0,0,0,0,0,0,0.0
Google,PUB_346ff32e,Alpha Group,WX,CAM-K5BXJ2PO,Awareness_Seasonal_Jun24,ACCT-4779649389,2024-07-16,2.38,0,0.0,30,3,0,0,0,0,0,0,0.0
Google,PUB_346ff32e,Alpha Group,WX,CAM-K5BXJ2PO,Awareness_Seasonal_Jun24,ACCT-4779649389,2024-11-06,11.32,2,2.0,40,15,0,0,0,0,0,0,0.0
Google,PUB_3b1e5f03,Alpha Group,OS,CMPN-7334-53,Retargeting_Value_Dec23,PFM-529-1256,2024-04-04,34.41,1,14.97,122,22,0,0,0,0,0,0,0.0
Google,PUB_3b1e5f03,Alpha Group,OS,CMPN-7334-53,Retargeting_Value_Dec23,PFM-529-1256,2024-10-23,114.39,6,119.88,354,54,0,0,0,0,0,0,0.0
Google Shop,PUB_7d2deba6,Gamma Brand,KO,CAM-LLJ8YRDD,Brand_Value_Jan22,279-725-7643,2024-05-18,142.97,20,234.04,10296,137,0,0,0,0,0,22,330.0
Google Shop,PUB_7d2deba6,Gamma Brand,KO,CAM-LLJ8YRDD,Brand_Value_Jan22,279-725-7643,2024-05-24,36.66,14,164.12,3015,52,0,0,0,0,0,21,315.0
Google,PUB_527cb9d6,Nexus Holdings,BPN,CAM-UVULEMX1,Prospecting_Value_Sep24,ACCT-5061132227,2023-12-20,15.0,13,105.8,2519,106,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Nexus Holdings,BPN,CAM-UVULEMX1,Prospecting_Value_Sep24,ACCT-5061132227,2024-07-01,24.12,11,33.9,4929,163,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,TO,16-47700-714,Awareness_Value_Jun22,ACCT-3706601345,2024-03-08,68.54,6,177.0,495,55,0,0,0,0,0,7,213.0
Google,PUB_527cb9d6,Alpha Group,TO,16-47700-714,Retargeting_Special_Jul23,ACCT-3706601345,2024-10-05,26.06,1,36.0,98,17,0,0,0,0,0,1,36.0
Google,PUB_527cb9d6,Alpha Group,TO,16-47700-714,Retargeting_Special_Jul23,ACCT-3706601345,2024-04-11,89.26,7,226.0,546,61,0,0,0,0,0,6,190.0
Google,PUB_527cb9d6,Alpha Group,TO,16-47700-714,Retargeting_Special_Jul23,ACCT-3706601345,2024-09-09,90.73,5,144.0,523,49,0,0,0,0,0,3,108.0
Google,PUB_527cb9d6,Alpha Group,TO,16-47700-714,Retargeting_Special_Jul23,ACCT-3706601345,2024-10-31,48.33,2,23.0,110,22,0,0,0,0,0,1,23.0
Google,PUB_527cb9d6,Alpha Group,TO,16-47700-714,Retargeting_Special_Jul23,ACCT-3706601345,2024-05-07,57.09,6,204.99,431,41,0,0,0,0,0,5,167.0
Google,PUB_527cb9d6,Alpha Group,WWJ,CMPN-6761-23,Awareness_Special_Q223,ACCT-3706601345,2024-01-19,31.32,2,39.9,43,10,0,0,0,0,0,2,39.9
Google,PUB_527cb9d6,Alpha Group,WWJ,CMPN-6761-23,Awareness_Special_Q223,ACCT-3706601345,2023-12-03,22.26,2,39.9,32,13,0,0,0,0,0,2,39.9
Google,PUB_527cb9d6,Alpha Group,WWJ,CMPN-6761-23,Retargeting_Seasonal_Mar24,ACCT-3706601345,2024-11-01,1.96,0,0.0,1,1,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,WWJ,CMPN-6761-23,Retargeting_Seasonal_Mar24,ACCT-3706601345,2024-10-21,10.44,2,19.95,17,7,0,0,0,0,0,1,19.95
Google,PUB_527cb9d6,Alpha Group,BF,74-37884-258,Retargeting_Premium_Q323,PFM-888-6095,2024-07-06,0.0,0,0.0,1,0,0,0,0,0,0,2,39.92
Google,PUB_527cb9d6,Alpha Group,BF,74-37884-258,Retargeting_Premium_Q323,PFM-888-6095,2024-05-26,31.49,1,14.96,46,18,0,0,0,0,0,2,29.92
Google,PUB_527cb9d6,Alpha Group,QK,71-39392-967,Prospecting_Special_Jul22,ACCT-5061132227,2024-01-07,51.15,5,116.0,121,44,0,0,0,0,0,6,174.0
Google,PUB_527cb9d6,Alpha Group,QK,71-39392-967,Conversion_Value_Apr22,ACCT-5061132227,2024-08-29,10.1,0,0.0,45,7,0,0,0,0,0,5,155.0
Google,PUB_527cb9d6,Alpha Group,VBI,CAM-RR7S20CV,Brand_Value_May22,PFM-220-5833,2024-04-02,0.0,0,0.0,1,0,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,EF,88-98470-758,Retargeting_Special_Q323,ACCT-6211764545,2024-05-30,7.12,0,0.0,8,3,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,EF,88-98470-758,Retargeting_Special_Q323,ACCT-6211764545,2024-05-17,9.88,0,0.0,5,4,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,FSG,CAM-TLCXLVPY,Awareness_Premium_Q124,ACCT-6211764545,2023-12-19,25.74,1,28.0,27,6,0,0,0,0,0,1,28.0
Google,PUB_527cb9d6,Alpha Group,FSG,CAM-TLCXLVPY,Engagement_Special_Q222,ACCT-6211764545,2024-07-15,10.82,0,0.0,20,5,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,FSG,CAM-TLCXLVPY,Engagement_Special_Q222,ACCT-6211764545,2024-10-22,5.88,0,0.0,9,2,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,FSG,CAM-TLCXLVPY,Engagement_Special_Q222,ACCT-6211764545,2024-09-20,13.02,0,0.0,15,5,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,FSG,CAM-TLCXLVPY,Engagement_Special_Q222,ACCT-6211764545,2024-07-30,12.92,0,0.0,16,5,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,YC,13-89822-773,Retargeting_Special_Mar24,PFM-945-4578,2024-01-08,12.11,0,0.0,18,9,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,YC,13-89822-773,Brand_Seasonal_Dec23,PFM-945-4578,2024-08-17,0.0,0,0.0,5,0,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,YC,13-89822-773,Brand_Seasonal_Dec23,PFM-945-4578,2024-09-12,7.15,2,40.0,18,5,0,0,0,0,0,1,20.0
Google,PUB_527cb9d6,Alpha Group,NGX,44-13794-284,Conversion_Premium_Q122,PFM-945-4578,2024-02-15,19.82,1,21.0,37,10,0,0,0,0,0,2,42.0
Google,PUB_527cb9d6,Alpha Group,NGX,44-13794-284,Conversion_Premium_Q122,PFM-945-4578,2023-12-10,6.3,0,0.0,21,3,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,NGX,44-13794-284,Retargeting_Premium_Feb24,PFM-945-4578,2024-09-11,0.0,0,0.0,7,0,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,LYY,CMPN-6062-53,Prospecting_Seasonal_Q224,ACCT-5061132227,2024-03-01,28.87,0,0.0,50,14,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,LYY,CMPN-6062-53,Prospecting_Seasonal_Q224,ACCT-5061132227,2023-12-19,16.52,0,0.0,78,11,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,LYY,CMPN-6062-53,Prospecting_Seasonal_Q224,ACCT-5061132227,2024-02-17,21.47,1,14.0,60,11,0,0,0,0,0,1,14.0
Google,PUB_527cb9d6,Alpha Group,FX,CMPN-1100-33,Retargeting_Special_Jul23,ACCT-6211764545,2024-09-06,3.5,0,0.0,11,2,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,FX,CMPN-1100-33,Retargeting_Special_Jul23,ACCT-6211764545,2024-10-02,7.64,0,0.0,13,3,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,PDD,CAM-UOFWB0HP,Prospecting_Special_Oct24,ACCT-6211764545,2024-09-04,29.59,0,0.0,16,7,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,PDD,CAM-UOFWB0HP,Prospecting_Special_Oct24,ACCT-6211764545,2024-06-23,20.39,0,0.0,8,5,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,PDD,CAM-UOFWB0HP,Prospecting_Special_Oct24,ACCT-6211764545,2024-07-19,95.47,0,0.0,17,11,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,CL,CMPN-3578-57,Engagement_Premium_May24,ACCT-6211764545,2024-09-18,13.77,0,0.0,21,8,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,CL,CMPN-3578-57,Engagement_Premium_May24,ACCT-6211764545,2024-04-20,21.24,0,0.0,43,8,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,CL,CMPN-3578-57,Engagement_Premium_May24,ACCT-6211764545,2024-06-11,10.35,0,0.0,25,5,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,CL,CMPN-3578-57,Engagement_Premium_May24,ACCT-6211764545,2024-11-15,16.81,0,0.0,23,3,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,BW,CMPN-6314-82,Retargeting_Premium_May23,PFM-945-4578,2024-02-03,30.61,0,0.0,41,14,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,BW,CMPN-6314-82,Retargeting_Premium_May23,PFM-945-4578,2024-01-08,34.75,0,0.0,44,16,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,BW,CMPN-6314-82,Awareness_Value_Apr23,PFM-945-4578,2024-10-29,14.38,0,0.0,16,6,0,0,0,0,0,2,45.0
Google,PUB_527cb9d6,Alpha Group,BW,CMPN-6314-82,Awareness_Value_Apr23,PFM-945-4578,2024-08-06,22.16,1,20.0,25,10,0,0,0,0,0,1,20.0
Google,PUB_527cb9d6,Alpha Group,QK,24-55242-540,Conversion_Premium_Q323,ACCT-5061132227,2024-02-15,95.45,5,155.0,144,58,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,QK,24-55242-540,Conversion_Premium_Q323,ACCT-5061132227,2024-03-12,51.66,7,186.0,64,46,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,QK,24-55242-540,Retargeting_Value_Nov23,ACCT-5061132227,2024-07-08,22.12,1,0.0,44,27,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,QK,24-55242-540,Retargeting_Value_Nov23,ACCT-5061132227,2024-06-06,23.37,0,0.0,21,19,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,XF,CAM-KYRYBOVA,Awareness_Premium_Oct23,796-872-2341,2023-12-07,11.59,0,0.0,40,9,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,RG,CMPN-4460-27,Prospecting_General_Sep23,796-872-2341,2024-02-21,9.11,1,29.99,72,7,0,0,0,0,0,1,29.99
Google,PUB_527cb9d6,Alpha Group,EY,CMPN-5742-51,Retargeting_Special_Apr23,796-872-2341,2024-04-19,3.75,0,0.0,11,3,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,EY,CMPN-5742-51,Conversion_Value_Oct23,796-872-2341,2024-01-17,0.32,0,0.0,6,1,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,EY,CMPN-5742-51,Conversion_Value_Oct23,796-872-2341,2024-02-12,0.0,0,0.0,5,0,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,EY,CMPN-5742-51,Conversion_Value_Oct23,796-872-2341,2023-12-22,5.35,1,20.0,7,5,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,YCZ,CAM-A0GNZS43,Awareness_Seasonal_Jul24,796-872-2341,2024-01-03,11.11,0,0.0,44,6,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,YCZ,CAM-A0GNZS43,Brand_Seasonal_Feb23,796-872-2341,2024-06-02,20.81,1,34.98,116,9,0,0,0,0,0,1,34.98
Google,PUB_527cb9d6,Alpha Group,YCZ,CAM-A0GNZS43,Brand_Seasonal_Feb23,796-872-2341,2024-08-14,26.97,1,34.98,80,11,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,YCZ,CAM-A0GNZS43,Brand_Seasonal_Feb23,796-872-2341,2024-07-24,31.54,1,27.0,109,18,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,YCZ,CAM-A0GNZS43,Brand_Seasonal_Feb23,796-872-2341,2024-04-11,20.57,0,0.0,42,11,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,YCZ,CAM-A0GNZS43,Brand_Seasonal_Feb23,796-872-2341,2024-05-07,23.59,0,0.0,60,10,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,FR,CMPN-8325-15,Retargeting_Special_Nov23,796-872-2341,2023-12-11,30.06,2,52.0,53,14,0,0,0,0,0,2,52.0
Google,PUB_527cb9d6,Alpha Group,WZ,CAM-O0PQCLPO,Conversion_Special_Q123,PFM-557-9653,2024-08-13,107.53,5,329.85,143,48,0,0,0,0,0,5,257.95
Google,PUB_527cb9d6,Alpha Group,VBI,55-90589-545,Conversion_Special_Oct24,PFM-220-5833,2024-06-16,69.93,1,79.95,2501,25,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,VBI,55-90589-545,Conversion_Special_Oct24,PFM-220-5833,2024-05-10,110.12,2,109.9,8284,53,0,0,0,0,0,2,119.9
Google,PUB_527cb9d6,Alpha Group,HP,63-47947-217,Prospecting_Special_Q122,ACCT-6211764545,2024-04-17,25.41,2,36.0,29,12,0,0,0,0,0,1,18.0
Google,PUB_527cb9d6,Alpha Group,HP,63-47947-217,Prospecting_Special_Q122,ACCT-6211764545,2024-08-05,17.08,1,18.0,26,8,0,0,0,0,0,1,18.0
Google,PUB_527cb9d6,Alpha Group,HP,63-47947-217,Prospecting_Special_Q122,ACCT-6211764545,2024-07-10,31.17,1,18.0,50,14,0,0,0,0,0,1,18.0
Google,PUB_527cb9d6,Alpha Group,HP,63-47947-217,Prospecting_Special_Q122,ACCT-6211764545,2024-10-17,10.86,1,18.0,16,4,0,0,0,0,0,1,18.0
Google,PUB_527cb9d6,Alpha Group,HP,63-47947-217,Prospecting_Special_Q122,ACCT-6211764545,2024-10-11,10.76,0,0.0,38,4,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,HP,63-47947-217,Prospecting_Special_Q122,ACCT-6211764545,2024-08-20,86.23,1,18.0,63,19,0,0,0,0,0,2,36.0
Google,PUB_527cb9d6,Alpha Group,HP,63-47947-217,Prospecting_Special_Q122,ACCT-6211764545,2024-05-13,10.3,2,36.0,16,7,0,0,0,0,0,2,36.0
Google,PUB_527cb9d6,Alpha Group,HP,63-47947-217,Prospecting_Special_Q122,ACCT-6211764545,2024-04-02,16.48,2,36.0,39,12,0,0,0,0,0,1,18.0
Google,PUB_527cb9d6,Alpha Group,UWK,CMPN-1939-19,Retargeting_General_Dec23,PFM-214-2011,2024-05-10,7.79,0,0.0,14,7,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,TO,20-61873-991,Engagement_Premium_Nov23,ACCT-3706601345,2024-07-05,19.62,1,36.0,1887,27,0,0,0,0,0,0,0.0
